date,currency,actual_change,predicted_change,direction,direction_correct,pnl
2025-03-25,USD,0.0,0.1695229150878892,1.0,False,0.0
2025-03-25,EUR,-0.0016082525253295898,-0.04531192500409387,-1.0,True,1608.2525253295898
2025-03-25,JPY,3.6446843296289444e-05,0.00020382040875061014,1.0,True,36.446843296289444
2025-03-25,KRW,1.9497820176184177e-06,0.0002359649701983227,1.0,True,1.9497820176184177
2025-03-25,GBP,0.0019069910049438477,-0.40810609993979896,-1.0,False,-1906.9910049438477
2025-03-25,SGD,0.0015596747398376465,0.10357081897014231,1.0,True,1559.6747398376465
2025-03-25,HKD,-2.9772520065307617e-05,0.018251284753291463,1.0,False,-29.772520065307617
2025-03-25,AUD,0.002309262752532959,-0.09368265709569301,-1.0,False,-2309.262752532959
2025-03-26,USD,0.0,0.1688566318591569,1.0,False,0.0
2025-03-26,EUR,-0.00454258918762207,-0.04601845457109599,-1.0,True,4542.58918762207
2025-03-26,JPY,-2.3179687559604645e-05,0.0002080465877128783,1.0,False,-23.179687559604645
2025-03-26,KRW,-1.6752746887505054e-06,0.00023659040020135823,1.0,False,-1.6752746887505054
2025-03-26,GBP,-0.006567120552062988,-0.40775763591611414,-1.0,True,6567.120552062988
2025-03-26,SGD,-0.002868354320526123,0.10316625665315393,1.0,False,-2868.354320526123
2025-03-26,HKD,0.0,0.018171156965108404,1.0,False,0.0
2025-03-26,AUD,-0.0021985769271850586,-0.0945627739601248,-1.0,True,2198.5769271850586
2025-03-27,USD,0.0,0.16760481890877332,1.0,False,0.0
2025-03-27,EUR,0.005894064903259277,-0.047295846064125735,-1.0,False,-5894.064903259277
2025-03-27,JPY,-1.6476493328809738e-05,0.00019368940367128513,1.0,False,-16.476493328809738
2025-03-27,KRW,1.768872607499361e-06,0.0002335829533599333,1.0,True,1.768872607499361
2025-03-27,GBP,0.0074388980865478516,-0.40735644953000305,-1.0,False,-7438.898086547852
2025-03-27,SGD,0.001046597957611084,0.10065830619540361,1.0,True,1046.597957611084
2025-03-27,HKD,-6.616115570068359e-06,0.0178355470210078,1.0,False,-6.616115570068359
2025-03-27,AUD,0.0014579296112060547,-0.09557371578346052,-1.0,False,-1457.9296112060547
2025-03-28,USD,0.0,0.16904340081334912,1.0,False,0.0
2025-03-28,EUR,0.002291440963745117,-0.046233425903656755,-1.0,False,-2291.440963745117
2025-03-28,JPY,5.4498668760061264e-05,0.0002046960428569609,1.0,True,54.498668760061264
2025-03-28,KRW,-3.5007833503186703e-06,0.0002367234319206834,1.0,False,-3.5007833503186703
2025-03-28,GBP,-0.0013741254806518555,-0.4087368859296352,-1.0,True,1374.1254806518555
2025-03-28,SGD,-0.001885056495666504,0.10319947115579275,1.0,False,-1885.056495666504
2025-03-28,HKD,-4.132091999053955e-05,0.018265248352806046,1.0,False,-41.32091999053955
2025-03-28,AUD,-0.0018687248229980469,-0.09379475736397735,-1.0,True,1868.7248229980469
2025-03-31,USD,0.0,0.16960857836957755,1.0,False,0.0
2025-03-31,EUR,-0.0005035400390625,-0.04568074830034807,-1.0,True,503.5400390625
2025-03-31,JPY,-1.3196375221014023e-05,0.00020235993838452464,1.0,False,-13.196375221014023
2025-03-31,KRW,-1.1789379641413689e-06,0.00023561875521091306,1.0,False,-1.1789379641413689
2025-03-31,GBP,-0.0017386674880981445,-0.40957684858525467,-1.0,True,1738.6674880981445
2025-03-31,SGD,-0.0002772212028503418,0.10353324959187438,1.0,False,-277.2212028503418
2025-03-31,HKD,-1.3232231140136719e-05,0.018361050560665393,1.0,False,-13.232231140136719
2025-03-31,AUD,-0.004102170467376709,-0.09282305413205005,-1.0,True,4102.170467376709
2025-04-01,USD,0.0,0.16962380535537114,1.0,False,0.0
2025-04-01,EUR,-0.002289295196533203,-0.04603892076791927,-1.0,True,2289.295196533203
2025-04-01,JPY,5.788635462522507e-06,0.0001968479660737774,1.0,True,5.788635462522507
2025-04-01,KRW,9.197392500936985e-07,0.0002345815912537577,1.0,True,0.9197392500936985
2025-04-01,GBP,0.00021708011627197266,-0.4099088074355608,-1.0,False,-217.08011627197266
2025-04-01,SGD,-0.00037664175033569336,0.10382014867781786,1.0,False,-376.64175033569336
2025-04-01,HKD,-3.3035874366760254e-05,0.018250945535603663,1.0,False,-33.035874366760254
2025-04-01,AUD,0.00476992130279541,-0.09271388820894366,-1.0,False,-4769.92130279541
2025-04-02,USD,0.0,0.16867436161888283,1.0,False,0.0
2025-04-02,EUR,0.011270642280578613,-0.04669280920134167,-1.0,False,-11270.642280578613
2025-04-02,JPY,8.628098294138908e-05,0.00019796127015673463,1.0,True,86.28098294138908
2025-04-02,KRW,1.8235878087580204e-06,0.00023448246875882272,1.0,True,1.8235878087580204
2025-04-02,GBP,0.01232457160949707,-0.4093017681922899,-1.0,False,-12324.57160949707
2025-04-02,SGD,-0.0010891556739807129,0.10213018569524834,1.0,False,-1089.155673980713
2025-04-02,HKD,-3.796815872192383e-05,0.01818246478962643,1.0,False,-37.96815872192383
2025-04-02,AUD,-0.0024886131286621094,-0.0936949185727558,-1.0,True,2488.6131286621094
