date,currency,actual_change,predicted_change,direction,direction_correct,pnl
2025-03-27,USD,0.0,0.24931875259377956,1.0,False,-0.10020000000000001
2025-03-27,EUR,0.005894064903259277,0.040481761084206536,1.0,True,5893.9647032592775
2025-03-27,JPY,-1.6476493328809738e-05,0.0007367365268584995,1.0,False,-16.57669332880974
2025-03-27,KRW,1.768872607499361e-06,0.0002893345022735498,1.0,True,1.668672607499361
2025-03-27,GBP,0.0074388980865478516,-0.3021282107376675,-1.0,False,-7438.998286547851
2025-03-27,SGD,0.001046597957611084,0.16158292811534247,1.0,True,1046.497757611084
2025-03-27,HKD,-6.616115570068359e-06,0.028344296286201304,1.0,False,-6.716315570068359
2025-03-27,AUD,0.0014579296112060547,-0.04420004244739195,-1.0,False,-1458.0298112060548
2025-03-28,USD,0.0,0.25044160722885,1.0,False,-0.10020000000000001
2025-03-28,EUR,0.002291440963745117,0.041684791393096665,1.0,True,2291.3407637451173
2025-03-28,JPY,5.4498668760061264e-05,0.0007443037771014491,1.0,True,54.39846876006126
2025-03-28,KRW,-3.5007833503186703e-06,0.00029240355039369834,1.0,False,-3.6009833503186703
2025-03-28,GBP,-0.0013741254806518555,-0.3033097162967857,-1.0,True,1374.0252806518554
2025-03-28,SGD,-0.001885056495666504,0.1639738829930395,1.0,False,-1885.156695666504
2025-03-28,HKD,-4.132091999053955e-05,0.028732855247576086,1.0,False,-41.42111999053955
2025-03-28,AUD,-0.0018687248229980469,-0.042500909382945595,-1.0,True,1868.6246229980468
2025-03-31,USD,0.0,0.250775741901888,1.0,False,-0.10020000000000001
2025-03-31,EUR,-0.0005035400390625,0.04217390930040854,1.0,False,-503.6402390625
2025-03-31,JPY,-1.3196375221014023e-05,0.0007448595377178829,1.0,False,-13.296575221014022
2025-03-31,KRW,-1.1789379641413689e-06,0.00029085668106642085,1.0,False,-1.279137964141369
2025-03-31,GBP,-0.0017386674880981445,-0.30456046016600236,-1.0,True,1738.5672880981444
2025-03-31,SGD,-0.0002772212028503418,0.16398215299659502,1.0,False,-277.32140285034177
2025-03-31,HKD,-1.3232231140136719e-05,0.028795592013427296,1.0,False,-13.332431140136718
2025-03-31,AUD,-0.004102170467376709,-0.041826479097669234,-1.0,True,4102.070267376709
2025-04-01,USD,0.0,0.2507616570176404,1.0,False,-0.10020000000000001
2025-04-01,EUR,-0.002289295196533203,0.041743153753352136,1.0,False,-2289.395396533203
2025-04-01,JPY,5.788635462522507e-06,0.0007380809271769744,1.0,True,5.688435462522507
2025-04-01,KRW,9.197392500936985e-07,0.0002897039125623161,1.0,True,0.8195392500936984
2025-04-01,GBP,0.00021708011627197266,-0.30507141529352566,-1.0,False,-217.18031627197266
2025-04-01,SGD,-0.00037664175033569336,0.16422472905786578,1.0,False,-376.74195033569333
2025-04-01,HKD,-3.3035874366760254e-05,0.02868064513116758,1.0,False,-33.136074366760255
2025-04-01,AUD,0.00476992130279541,-0.042068570849160825,-1.0,False,-4770.02150279541
2025-04-02,USD,0.0,0.25005455697494117,1.0,False,-0.10020000000000001
2025-04-02,EUR,0.011270642280578613,0.04116515078309524,1.0,True,11270.542080578613
2025-04-02,JPY,8.628098294138908e-05,0.0007412818738803837,1.0,True,86.18078294138908
2025-04-02,KRW,1.8235878087580204e-06,0.0002898442787635227,1.0,True,1.7233878087580203
2025-04-02,GBP,0.01232457160949707,-0.30413358020832115,-1.0,False,-12324.671809497071
2025-04-02,SGD,-0.0010891556739807129,0.162684532159179,1.0,False,-1089.255873980713
2025-04-02,HKD,-3.796815872192383e-05,0.028640627494942478,1.0,False,-38.06835872192383
2025-04-02,AUD,-0.0024886131286621094,-0.04251015592854068,-1.0,True,2488.5129286621095
2025-04-03,USD,0.0,0.2521604242294022,1.0,False,-0.10020000000000001
2025-04-03,EUR,0.013504981994628906,0.04250655546268978,1.0,True,13504.881794628905
2025-04-03,JPY,7.588928565382957e-05,0.0007590795307970168,1.0,True,75.78908565382957
2025-04-03,KRW,7.2222319431602955e-06,0.000294002158384966,1.0,True,7.122031943160295
2025-04-03,GBP,0.004234790802001953,-0.3078985872360902,-1.0,False,-4234.891002001953
2025-04-03,SGD,0.005915045738220215,0.1667668605105289,1.0,True,5914.945538220215
2025-04-03,HKD,9.579956531524658e-05,0.02931757748410571,1.0,True,95.69936531524658
2025-04-03,AUD,0.005881190299987793,-0.03888556905195628,-1.0,False,-5881.290499987793
2025-04-04,USD,0.0,0.25160918146378153,1.0,False,-0.10020000000000001
2025-04-04,EUR,-0.005919933319091797,0.045525197409480134,1.0,False,-5920.033519091797
2025-04-04,JPY,3.752345219254494e-05,0.0007620564607620679,1.0,True,37.423252192544936
2025-04-04,KRW,-3.7053250707685947e-06,0.00029962184350067623,1.0,False,-3.805525070768595
2025-04-04,GBP,-0.017794013023376465,-0.3129015043146439,-1.0,True,17793.912823376464
2025-04-04,SGD,-0.0063288211822509766,0.1693687122746571,1.0,False,-6328.921382250976
2025-04-04,HKD,0.00010107457637786865,0.029560531523804445,1.0,True,100.97437637786865
2025-04-04,AUD,-0.033580899238586426,-0.03878506869690046,-1.0,True,33580.799038586425
2025-04-07,USD,0.0,0.2527452874538988,1.0,False,-0.10020000000000001
2025-04-07,EUR,-0.00691831111907959,0.04306789843722503,1.0,False,-6918.41131907959
2025-04-07,JPY,-0.00010961480438709259,0.0007252625541851404,1.0,False,-109.71500438709259
2025-04-07,KRW,-5.33123966306448e-06,0.00029254006018028295,1.0,False,-5.43143966306448
2025-04-07,GBP,-0.017576217651367188,-0.31506908751819984,-1.0,True,17576.117451367187
2025-04-07,SGD,-0.0030041933059692383,0.17033319881804476,1.0,False,-3004.293505969238
2025-04-07,HKD,5.631148815155029e-05,0.02883454804188859,1.0,True,56.21128815155029
2025-04-07,AUD,0.0009911656379699707,-0.03958111332487202,-1.0,False,-991.2658379699707
2025-04-08,USD,0.0,0.2499770999867702,1.0,False,-0.10020000000000001
2025-04-08,EUR,0.006508231163024902,0.042067413597618675,1.0,True,6508.1309630249025
2025-04-08,JPY,9.019067510962486e-05,0.0006849064277417152,1.0,True,90.09047510962486
2025-04-08,KRW,-7.40663381293416e-06,0.0002858124167730517,1.0,False,-7.50683381293416
2025-04-08,GBP,0.0056035518646240234,-0.31473303331721914,-1.0,False,-5603.652064624023
2025-04-08,SGD,-6.562471389770508e-05,0.16453171223392504,1.0,False,-65.72491389770508
2025-04-08,HKD,-2.0042061805725098e-05,0.028131432075106766,1.0,False,-20.1422618057251
2025-04-08,AUD,-0.004232525825500488,-0.04268218184524386,-1.0,True,4232.425625500488
2025-04-09,USD,0.0,0.25253246635571824,1.0,False,-0.10020000000000001
2025-04-09,EUR,-0.002838134765625,0.04427566574037267,1.0,False,-2838.234965625
2025-04-09,JPY,-7.228786125779152e-05,0.0007044139617636549,1.0,False,-72.38806125779152
2025-04-09,KRW,1.965614501386881e-05,0.00028516154297435876,1.0,True,19.555945013868808
2025-04-09,GBP,0.0034450292587280273,-0.315572432151753,-1.0,False,-3445.129458728027
2025-04-09,SGD,0.005492985248565674,0.1682872449260795,1.0,True,5492.885048565674
2025-04-09,HKD,0.00014261901378631592,0.028603892467101794,1.0,True,142.51881378631592
2025-04-09,AUD,0.017832696437835693,-0.040169551220969324,-1.0,False,-17832.796637835694
2025-04-10,USD,0.0,0.2503784969982442,1.0,False,-0.10020000000000001
2025-04-10,EUR,0.030577540397644043,0.044329425551626,1.0,True,30577.440197644042
2025-04-10,JPY,0.00017236080020666122,0.0007120304165195834,1.0,True,172.26060020666122
2025-04-10,KRW,-3.858527634292841e-06,0.00029436027956852254,1.0,False,-3.958727634292841
2025-04-10,GBP,0.0166628360748291,-0.3129634855289525,-1.0,False,-16662.936274829102
2025-04-10,SGD,0.00760883092880249,0.16602529803714117,1.0,True,7608.73072880249
2025-04-10,HKD,5.9291720390319824e-05,0.028563469774185918,1.0,True,59.19152039031982
2025-04-10,AUD,0.008978009223937988,-0.042273224463780346,-1.0,False,-8978.109423937989
2025-04-11,USD,0.0,0.25173935039705864,1.0,False,-0.10020000000000001
2025-04-11,EUR,0.008530378341674805,0.05108323510363144,1.0,True,8530.278141674804
2025-04-11,JPY,2.4689361453056335e-06,0.0007323486382128782,1.0,True,2.3687361453056335
2025-04-11,KRW,1.6010482795536518e-05,0.0002999062399232006,1.0,True,15.910282795536519
2025-04-11,GBP,0.009316325187683105,-0.32323608627152,-1.0,False,-9316.425387683106
2025-04-11,SGD,0.004805564880371094,0.17336492610318288,1.0,True,4805.464680371094
2025-04-11,HKD,4.304945468902588e-05,0.029604850667722504,1.0,True,42.94925468902588
2025-04-11,AUD,0.007792174816131592,-0.03871786738679239,-1.0,False,-7792.275016131592
2025-04-14,USD,0.0,0.2514380949598517,1.0,False,-0.10020000000000001
2025-04-14,EUR,-0.00034737586975097656,0.05254844530128011,1.0,False,-347.47606975097654
2025-04-14,JPY,2.3080501705408096e-05,0.000741014799131974,1.0,True,22.980301705408095
2025-04-14,KRW,-1.8364517018198967e-07,0.00030972649825385893,1.0,False,-0.2838451701819897
2025-04-14,GBP,0.008929848670959473,-0.3258266996809114,-1.0,False,-8929.948870959473
2025-04-14,SGD,0.002498030662536621,0.1755663602822174,1.0,True,2497.9304625366212
2025-04-14,HKD,-1.6123056411743164e-05,0.029930606889696967,1.0,False,-16.223256411743165
2025-04-14,AUD,0.0018597841262817383,-0.03816043383556145,-1.0,False,-1859.8843262817384
2025-04-15,USD,0.0,0.2525035962168193,1.0,False,-0.10020000000000001
2025-04-15,EUR,-0.004699587821960449,0.052453850144931424,1.0,False,-4699.688021960449
2025-04-15,JPY,1.950189471244812e-06,0.0007646350729095469,1.0,True,1.849989471244812
2025-04-15,KRW,-3.752065822482109e-06,0.00031169786222251224,1.0,False,-3.852265822482109
2025-04-15,GBP,0.0056476593017578125,-0.3239809507842415,-1.0,False,-5647.759501757812
2025-04-15,SGD,-0.0014121532440185547,0.17789361453636432,1.0,False,-1412.2534440185548
2025-04-15,HKD,-1.6450881958007812e-05,0.0301953650767436,1.0,False,-16.551081958007813
2025-04-15,AUD,0.001798391342163086,-0.037220121820867424,-1.0,False,-1798.491542163086
2025-04-16,USD,0.0,0.25245162254831155,1.0,False,-0.10020000000000001
2025-04-16,EUR,0.010411858558654785,0.050263441177369916,1.0,True,10411.758358654784
2025-04-16,JPY,6.165960803627968e-05,0.0007767483657043365,1.0,True,61.55940803627968
2025-04-16,KRW,6.337533704936504e-06,0.00031013654987027293,1.0,True,6.237333704936504
2025-04-16,GBP,0.0002976655960083008,-0.3220807894158917,-1.0,False,-297.76579600830075
2025-04-16,SGD,0.004671573638916016,0.17721568074281413,1.0,True,4671.473438916016
2025-04-16,HKD,-8.057057857513428e-05,0.030269894606157866,1.0,False,-80.67077857513428
2025-04-16,AUD,0.0035100579261779785,-0.036792313753945094,-1.0,False,-3510.1581261779784
2025-04-17,USD,0.0,0.2524217745665067,1.0,False,-0.10020000000000001
2025-04-17,EUR,0.011598825454711914,0.05362999496047327,1.0,True,11598.725254711913
2025-04-17,JPY,5.261460319161415e-05,0.0007779294791977042,1.0,True,52.51440319161415
2025-04-17,KRW,-3.6855926737189293e-06,0.0003148317133209918,1.0,False,-3.7857926737189294
2025-04-17,GBP,0.014572739601135254,-0.32551314388514174,-1.0,False,-14572.839801135255
2025-04-17,SGD,0.003076016902923584,0.1794701666441023,1.0,True,3075.916702923584
2025-04-17,HKD,3.902614116668701e-05,0.030393700659348877,1.0,True,38.92594116668701
2025-04-17,AUD,0.004898965358734131,-0.03678493614666334,-1.0,False,-4899.065558734131
2025-04-22,USD,0.0,0.25309046651770484,1.0,False,-0.10020000000000001
2025-04-22,EUR,-0.016152620315551758,0.054963526095977544,1.0,False,-16152.720515551759
2025-04-22,JPY,-9.014317765831947e-05,0.0007957654631951111,1.0,False,-90.24337765831947
2025-04-22,KRW,-3.730645403265953e-06,0.0003170797450730925,1.0,False,-3.830845403265953
2025-04-22,GBP,-0.010655522346496582,-0.329418781344913,-1.0,True,10655.422146496581
2025-04-22,SGD,-0.005161285400390625,0.18319215651257603,1.0,False,-5161.385600390625
2025-04-22,HKD,1.6614794731140137e-05,0.030987388605070415,1.0,True,16.514594731140136
2025-04-22,AUD,-0.004578769207000732,-0.034485212889815875,-1.0,True,4578.669007000733
2025-04-23,USD,0.0,0.2527036580595642,1.0,False,-0.10020000000000001
2025-04-23,EUR,-0.0023915767669677734,0.05187998320615472,1.0,False,-2391.6769669677733
2025-04-23,JPY,-2.61794775724411e-05,0.0007840231277867387,1.0,False,-26.279677572441102
2025-04-23,KRW,1.3587414287030697e-06,0.00031148369222274916,1.0,True,1.2585414287030696
2025-04-23,GBP,-0.0008627176284790039,-0.3235337053007499,-1.0,True,862.6174284790039
2025-04-23,SGD,-0.001237630844116211,0.17883902230664395,1.0,False,-1237.731044116211
2025-04-23,HKD,-1.6614794731140137e-05,0.030489044833590273,1.0,False,-16.714994731140138
2025-04-23,AUD,-0.0010909438133239746,-0.036176667337800006,-1.0,True,1090.8436133239745
2025-04-24,USD,0.0,0.2526879453958024,1.0,False,-0.10020000000000001
2025-04-24,EUR,0.004456996917724609,0.051178387855084884,1.0,True,4456.8967177246095
2025-04-24,JPY,1.6810838133096695e-05,0.0007809376950407045,1.0,True,16.710638133096694
2025-04-24,KRW,-1.769745722413063e-06,0.00031152429302686057,1.0,False,-1.8699457224130631
2025-04-24,GBP,0.0061691999435424805,-0.3228238704335731,-1.0,False,-6169.30014354248
2025-04-24,SGD,0.0021656155586242676,0.17820627385638266,1.0,True,2165.5153586242677
2025-04-24,HKD,1.8104910850524902e-05,0.030432650038659997,1.0,True,18.0047108505249
2025-04-24,AUD,0.0038191676139831543,-0.03624231134664402,-1.0,False,-3819.267813983154
2025-04-25,USD,0.0,0.2537276954805464,1.0,False,-0.10020000000000001
2025-04-25,EUR,-0.0028765201568603516,0.052921198660170976,1.0,False,-2876.6203568603514
2025-04-25,JPY,-4.680873826146126e-05,0.0007963427351398234,1.0,False,-46.90893826146126
2025-04-25,KRW,-3.5513658076524734e-06,0.0003131194733050952,1.0,False,-3.6515658076524735
2025-04-25,GBP,-0.003612995147705078,-0.3227408244948451,-1.0,True,3612.8949477050783
2025-04-25,SGD,-0.00168609619140625,0.18034367591045697,1.0,False,-1686.19639140625
2025-04-25,HKD,2.3096799850463867e-05,0.030784449499357824,1.0,True,22.996599850463866
2025-04-25,AUD,-0.0019418001174926758,-0.03496475985621961,-1.0,True,1941.6999174926757
2025-04-28,USD,0.0,0.25288080152555104,1.0,False,-0.10020000000000001
2025-04-28,EUR,0.006600141525268555,0.051566587328984115,1.0,True,6600.041325268555
2025-04-28,JPY,8.131703361868858e-05,0.000781728012918188,1.0,True,81.21683361868858
2025-04-28,KRW,7.17060174793005e-07,0.0003099372771855259,1.0,True,0.6168601747930049
2025-04-28,GBP,0.014606833457946777,-0.3230059340233411,-1.0,False,-14606.933657946778
2025-04-28,SGD,0.0035021305084228516,0.17868508498319757,1.0,True,3502.0303084228517
2025-04-28,HKD,5.319714546203613e-06,0.030566563073920056,1.0,True,5.219514546203613
2025-04-28,AUD,0.004473567008972168,-0.03578639130390582,-1.0,False,-4473.667208972168
2025-04-29,USD,0.0,0.2544105264322979,1.0,False,-0.10020000000000001
2025-04-29,EUR,-0.001988053321838379,0.05279660096294303,1.0,False,-1988.153521838379
2025-04-29,JPY,-5.980953574180603e-06,0.0008155651616702769,1.0,False,-6.081153574180603
2025-04-29,KRW,2.296874299645424e-06,0.00031421407035674327,1.0,True,2.196674299645424
2025-04-29,GBP,-0.0025370121002197266,-0.3233164409705358,-1.0,True,2536.9119002197267
2025-04-29,SGD,0.0005196332931518555,0.18273014656563036,1.0,True,519.5330931518555
2025-04-29,HKD,-3.65525484085083e-05,0.03115358893403536,1.0,False,-36.6527484085083
2025-04-29,AUD,-0.004188120365142822,-0.0334912964462073,-1.0,True,4188.020165142822
2025-04-30,USD,0.0,0.2541076678787253,1.0,False,-0.10020000000000001
2025-04-30,EUR,-0.006436347961425781,0.05198542766376679,1.0,False,-6436.448161425781
2025-04-30,JPY,-3.4889671951532364e-05,0.0008091288330782445,1.0,False,-34.989871951532365
2025-04-30,KRW,3.6365818232297897e-06,0.0003142267589744755,1.0,True,3.5363818232297897
2025-04-30,GBP,-0.008687734603881836,-0.32335649682531087,-1.0,True,8687.634403881835
2025-04-30,SGD,0.001545548439025879,0.18280027022002,1.0,True,1545.4482390258788
2025-04-30,HKD,6.066262722015381e-05,0.030931696039021267,1.0,True,60.56242722015381
2025-04-30,AUD,0.002617359161376953,-0.03438375444537034,-1.0,False,-2617.459361376953
2025-05-01,USD,0.0,0.2520414671500485,1.0,False,-0.10020000000000001
2025-05-01,EUR,-0.0028400421142578125,0.05087586755346085,1.0,False,-2840.1423142578124
2025-05-01,JPY,-0.00011725723743438721,0.000794737215857994,1.0,False,-117.35743743438721
2025-05-01,KRW,-5.554931703954935e-06,0.0003133080107580808,1.0,False,-5.655131703954935
2025-05-01,GBP,-0.0037529468536376953,-0.321807630884843,-1.0,True,3752.8466536376955
2025-05-01,SGD,-0.002991795539855957,0.1797075648878238,1.0,False,-2991.895739855957
2025-05-01,HKD,-3.24249267578125e-05,0.030411864383672604,1.0,False,-32.5251267578125
2025-05-01,AUD,-0.002629578113555908,-0.03734684057800974,-1.0,True,2629.4779135559083
2025-05-02,USD,0.0,0.25272548906485626,1.0,False,-0.10020000000000001
2025-05-02,EUR,0.0026733875274658203,0.05098212412606906,1.0,True,2673.2873274658205
2025-05-02,JPY,3.917235881090164e-05,0.00078048544925928,1.0,True,39.07215881090164
2025-05-02,KRW,1.8031802028417587e-05,0.000310110180924836,1.0,True,17.931602028417586
2025-05-02,GBP,-0.0014458894729614258,-0.3204535010246923,-1.0,True,1445.7892729614257
2025-05-02,SGD,0.008450746536254883,0.1788562646767976,1.0,True,8450.646336254882
2025-05-02,HKD,0.00011144578456878662,0.030393395063554665,1.0,True,111.34558456878662
2025-05-02,AUD,0.005878567695617676,-0.03693003758830726,-1.0,False,-5878.667895617676
2025-05-05,USD,0.0,0.25125087414842584,1.0,False,-0.10020000000000001
2025-05-05,EUR,-0.000986337661743164,0.052507746698535085,1.0,False,-986.437861743164
2025-05-05,JPY,4.6688131988048553e-05,0.0007840661885179599,1.0,True,46.58793198804855
2025-05-05,KRW,1.2758770026266575e-05,0.00031865092476415227,1.0,True,12.658570026266576
2025-05-05,GBP,0.0020639896392822266,-0.32085438514284403,-1.0,False,-2064.0898392822264
2025-05-05,SGD,0.0036826729774475098,0.17989267419583665,1.0,True,3682.57277744751
2025-05-05,HKD,0.0,0.030155032554605776,1.0,False,-0.10020000000000001
2025-05-05,AUD,0.0015826225280761719,-0.0394959288551503,-1.0,False,-1582.722728076172
2025-05-06,USD,0.0,0.25049537612476014,1.0,False,-0.10020000000000001
2025-05-06,EUR,0.0029386281967163086,0.05184607534071306,1.0,True,2938.5279967163087
2025-05-06,JPY,3.0125491321086884e-05,0.0007927271911344191,1.0,True,30.025291321086883
2025-05-06,KRW,-2.1175947040319443e-07,0.0003244427444999356,1.0,False,-0.31195947040319444
